id,name,city,state,country,brewery_type
c27f55b4-f410-4389-ae35-a5a9bada3578,Dog Days Brewing,Bremerton,Washington,United States,brewpub
e7663a51-2d14-4e31-b52b-a3cd846fd19a,Dog Money Restaurant,Leesburg,Virginia,United States,brewpub
fe4c36a3-d900-46b0-b445-a4f951b9f7e2,Dog Rose Brewing Company,Saint Augustine,Florida,United States,micro
e4054c02-8992-4c0c-8954-89f0d6ebaead,Dog Tag Brewing,Bozeman,Montana,United States,contract
9144058f-df13-47b0-b656-4c4384058085,DogBerry Brewing LLC,West Chester,Ohio,United States,micro
7a6bd1cf-4385-4677-a9d7-3507535399e4,Dogfish Head Brewings & Eats,Rehoboth Beach,Delaware,United States,brewpub
281e6980-e2e2-4493-9896-3517e8cafe21,Dogfish Head Craft Brewery,Milton,Delaware,United States,regional
c117151a-0efe-4a7a-bbab-ce130ffc2f08,Doghaus Brewery,Leavenworth,Washington,United States,micro
b391b3db-33bf-47d4-8878-ab3f8b610bde,Dogtown Brewing,Richmond,Virginia,United States,brewpub
612d5f63-901f-4b34-abac-cf88157db26c,Dolores River Brewery,Dolores,Colorado,United States,brewpub
bf311f48-d8a7-46f6-aa24-cdffee1423d0,Donavon Brewing Company,Arvada,Colorado,United States,planning
966c6f2f-fc9a-4d45-84f1-43a7934069b4,Donum Dei Brewery,New Albany,Indiana,United States,brewpub
388db412-bf61-4655-a93e-24367b6db51c,Doomsday Brewing Company and Pizza - Washougal,Washougal,Washington,United States,brewpub
55608d36-62d6-449d-a7f6-a1e0df277831,Doomsday Brewing Pub and Pizza - Vancouver,Vancouver,Washington,United States,closed
d916d0af-0cad-4876-a015-d44411332878,Doomsday Brewing Safe House,Vancouver,Washington,United States,micro
d4a27cbf-93bd-4b3d-89b3-3b1898336f74,Door 4 Brewing Co,Decatur,Illinois,United States,micro
4761d4a5-08c2-4b99-94d6-9870a1296f0b,Door County Brewing Co./ Hacienda Beer Co,Baileys Harbor,Wisconsin,United States,micro
113d2b74-bb5c-4954-9277-da0101571737,Dorchester Brewing Company,Dorchester,Massachusetts,United States,micro
25dd3b18-3204-4539-b58b-95478fbcb531,Dorcol Distilling and Brewing CO,San Antonio,Texas,United States,micro
69303b89-551f-4ef5-8e2f-268910c9b5e6,Dos Desperados Brewery,San Marcos,California,United States,micro
cc134379-14ee-4246-9535-ae117501b9af,Dos Luces Brewery,Denver,Colorado,United States,contract
b6aee9c0-d332-4363-a4af-1d89c93f134a,Dostal Alley Brewing Co,Central City,Colorado,United States,brewpub
4c3bac7f-3fa2-4153-8abd-28009c6e3031,Double Barley Brewing,Smithfield,North Carolina,United States,brewpub
685d73e3-bb8c-47a7-a73a-b8f168903ddd,Double Bluff Brewing,Langley,Washington,United States,micro
4de6e1d2-9c69-438d-97a6-f9adcfb4c15b,Double D Brewing / Dommy's Pizza,Vandergrift,Pennsylvania,United States,brewpub
95269547-cf11-40b4-bd0c-81cf20fb49fe,Double Edge Brewing Co,Lancaster,Ohio,United States,micro
a96df2d5-fc8d-4043-8a30-5c3f29ac3903,Double Groove Brewing Company,Forest Hill,Maryland,United States,micro
bedc4634-4155-4448-9d33-b5a8a2e5fb71,Double Horn Brewing Co,Marble Falls,Texas,United States,brewpub
128d2350-9a0a-4f2e-b327-887af1cc2f7d,Double Mountain Brewery,Hood River,Oregon,United States,micro
ef9cbcd6-3087-44f1-add7-2e2ea086dc4c,Double Nickel Brewing Company,Pennsauken,New Jersey,United States,micro
98ba45e2-9378-4b2b-8e58-82b651e99d5e,Double Shift Brewing,Kansas City,Missouri,United States,micro
1fd31bf5-ffde-495e-8bdc-cc4666cd7cb5,Double Wing Brewing Co,Madison,Ohio,United States,brewpub
c71cd9d0-be0f-4528-8d21-9f89957372f9,Dovetail Brewery,Chicago,Illinois,United States,micro
e1e4d221-608a-4a65-9a55-4f142ffb57d8,Down the Road Brewery,Everett,Massachusetts,United States,micro
ffcc9d52-9de7-41a6-956c-36875ca71dca,Downdraft Brewing Co,Post Falls,Idaho,United States,closed
51421b18-93e4-4d09-b694-388dcb5df2fe,Downey Brewing Company,Dearborn,Michigan,United States,micro
817d2caa-c087-4b68-abea-6b7b797d17f8,Downhill Brewing,Parker,Colorado,United States,micro
20b38dd1-4c83-4b4f-83c5-299fd1258ffe,Downhill Brewing - Greenwood Village,Greenwood Village,Colorado,United States,micro
ae2d14fa-3144-4a8d-8161-c2c3febc01bd,Downpour Brewing LLC,Kingston,Washington,United States,micro
42114875-dc49-4158-b524-f130768441c8,Downtown Grill & Brewery / Woodruff Brewing,Knoxville,Tennessee,United States,brewpub
e7857d07-0058-48f8-b064-e76029c6ee6e,Downtown Joes Brewery and Restaurant,Napa,California,United States,brewpub
6b607ba6-859a-4a16-a51f-c0f55f4a98f8,Doylestown Brewing Co,Doylestown,Pennsylvania,United States,proprietor
fe0fd454-10bb-437c-912c-3fd5d416e7db,Dr Hops Kombucha Beer,San Leandro,California,United States,planning
a776c995-076a-4562-8434-467f01f3818a,Dr Jekyll's Craft Beer,Pasadena,California,United States,contract
85478ddc-a830-43e5-beeb-66cead1a99c4,Drafting Table Brewing Company,Wixom,Michigan,United States,micro
a9a0f855-a16c-4ee8-a0a2-8e9c0552b985,Dragon Hops Brewing,Purcellville,Virginia,United States,micro
9429d00b-cdaf-46a0-8073-362cc90aad08,Dragon Run Brewing,Manquin,Virginia,United States,planning
52c41ba0-3c69-4e41-b028-d9d4c3035249,Dragon's Gate Brewery,Milton Freewater,Oregon,United States,micro
8ace7ff0-245c-4133-862c-2ca4eb3b7a65,Dragon's Tale Brewery,Montclair,California,United States,micro
f10850c4-f516-4ecd-9b8c-3fc20f134187,Dragonmead Microbrewery,Warren,Michigan,United States,micro
71eb91ae-4d50-4f01-840c-7552df4d96bd,Dragoon Brewing Co,Tucson,Arizona,United States,micro
8f19cd9b-a675-473d-8493-42fd6b12c38e,Drake's Brewing Co.,San Leandro,California,United States,regional
0fde773c-3201-4be7-b3ba-caf278efa4d3,Draper Brewing,Roseburg,Oregon,United States,micro
7b2f69d5-fc55-4ff2-9df1-b53ace7bc173,Dratz Brewing Company,Loveland,Colorado,United States,planning
b70bb5a2-bcc5-43c5-8370-58d292c4625d,Draught Horse Brewery,New Hudson,Michigan,United States,brewpub
9e3d79b0-5411-425d-9ead-e86abeb58c98,Draught House Pub and Brewery,Austin,Texas,United States,micro
07ee729a-9c76-4092-9b11-4cc951eb3baf,Draught Works Brewing,Missoula,Montana,United States,micro
f6f59f19-f861-42de-9367-023645506733,Draughtsman Brewery,La Mirada,California,United States,planning
063dc603-aa8f-412d-9c8a-ac7c598c043a,Draughtsmen Aleworks,Goleta,California,United States,micro
0e7be133-1cb4-4c39-848c-2014ee5b359b,Dreadnought Brewing LLC,Monroe,Washington,United States,brewpub
fcc44f51-2c5c-4baa-9c37-5996a01b5512,Dreaming Creek Brewery,Richmond,Kentucky,United States,micro
350f58c9-f1e6-4668-bf55-15dc557ec94c,Dreaming Dog Brewery,Elk Grove,California,United States,micro
3799434f-4c20-4d7b-9085-6c83db87c1c7,Drekker Brewing Company,Fargo,North Dakota,United States,micro
44c3432e-9643-4a92-b7fc-4fa6c375995c,Driftless Brewing Co,Soldiers Grove,Wisconsin,United States,micro
fd696e0a-a7bc-4f17-ac41-ede9b13b24d0,Drink Me Brewing,Sibley,Iowa,United States,micro
fa16f1e8-3ee9-46e8-8c40-64a05947f6a2,Drinking Horse Brewing Company,Clackamas,Oregon,United States,micro
29891984-0438-4e8a-be6c-f7275fda484b,Drop In Brewing,Middlebury,Vermont,United States,micro
e3e862c9-ecda-4cba-abbc-bf1c8ce6539a,Dru Bru - Cle Elum,Cle Elum,Washington,United States,micro
c020e892-ad66-4b36-be5e-d0095ab3a263,Dru Bru - Snoqualmie Pass,Snoqualmie Pass,Washington,United States,micro
2fc58bc4-57fa-4880-9286-095548fb5ec6,Druid City Brewing,Tuscaloosa,Alabama,United States,micro
1b1fa0ef-7e76-474a-88d2-7f22b56bb3ff,Drumconrath Brewing Company,Fargo,North Dakota,United States,micro
e1f2d5c0-4b41-47f1-9a7a-5638851a9ac5,"Drumming Grouse Brewery, LLC",Bridgton,Maine,United States,micro
cfff9480-fc9e-4ac6-addc-f64fbb834fef,Drunken Rabbit Brewing,South Hadley,Massachusetts,United States,micro
0d191216-159d-4314-ba33-c23d979afd74,Druthers Brewing Co,Saratoga Springs,New York,United States,brewpub
b28c0edf-d271-4d60-997a-aa52aab7170f,Dry City Brew Works,Wheaton,Illinois,United States,micro
ec86cc6f-53f8-4715-8595-fe68cf676bc6,Dry County Brewing,Spruce Pine,North Carolina,United States,brewpub
8f0e3986-07af-496e-9149-bbcde8bb9b84,Dry County Brewing Company,kennesaw,Georgia,United States,micro
f5bcfd6a-160a-4d65-a5b7-834564023123,Dry Dock Brewing Co - North Dock,Aurora,Colorado,United States,regional
a2728fec-51dd-4613-b15d-fc53774003b2,Dry Dock Brewing Co- South Dock,Aurora,Colorado,United States,micro
069e89d5-77ec-486b-925f-3837899ebbbc,Dry Ground Brewing Company,Paducah,Kentucky,United States,micro
3dae53ba-0f35-4f1f-92fd-f29f05aaf5fc,Dry River Brewing,Los Angeles,California,United States,micro
d1ad3b1d-f62b-46d5-a5fa-a22a402b61a3,Dryhop Brewers,Chicago,Illinois,United States,micro
e9f88398-a093-46e3-91d9-efa85d0412d7,Drylands Brewing,Lovington,New Mexico,United States,brewpub
9f749cda-57a0-487e-91b5-a3464b1c2ec9,Dual Citizen Brewing Co.,Saint Paul,Minnesota,United States,micro
3ebb636f-ae1e-4e19-b273-7eae97ed4856,Dubh Linn Brew Pub,Duluth,Minnesota,United States,brewpub
13024a14-b475-4d4f-8aad-f28b028eae6f,Dubina Brewing Co.,Glendale,Arizona,United States,brewpub
0229fb16-b24c-4b75-a16c-b2a6f7047ed7,Dubious Claims Brewing,Excelsior Springs,Missouri,United States,brewpub
ee33e3eb-8ea8-41b6-a37c-a0ccc87dc8c5,Dublin Corners Farm Brewery,Linwood,New York,United States,micro
a7cbed0a-bbfb-4158-8032-4f44d680d7be,Dubtown Brewing Company,Renton,Washington,United States,micro
c8a34b95-8a72-4f56-8c50-c790c01261ff,Dubuque Star Brands / Otter Tail Brewery,Muscatine,Iowa,United States,contract
420b93d8-d15a-4db9-a072-28e22de5f1a9,Duck Foot Brewing Co.,San Diego,California,United States,micro
a1ecd2e7-3b9c-4ad8-ac87-dfd78d234992,Duck Rabbit Craft Brewery,Farmville,North Carolina,United States,micro
117dfbba-3145-4e39-b43d-5cc9964d2467,DuClaw Brewing Co,Baltimore,Maryland,United States,closed
ece54804-4295-4a37-a620-d98d556d29de,Dudes' Brewing Co,Torrance,California,United States,micro
b62722b0-6f7f-4a83-9330-ca1a8942d118,Due South Brewing Co,Boynton Beach,Florida,United States,micro
dc1dbe18-f446-43d9-8cdf-cb542bc087cf,Dueces Wild Brewery,Colorado Springs,Colorado,United States,micro
5e0fa2b7-af5d-4aae-889d-8b9a3a1bf10f,Duel Brewing Company,Santa Fe,New Mexico,United States,brewpub
06915497-8cab-4ba0-9f11-2394c6717e08,Dueling Barrels,Pikeville,Kentucky,United States,micro
cf3a71af-2553-4f3f-887b-acbe0d34ea2d,Dueling Dogs Brewing Company,Lincoln,California,United States,planning
e31a1d5a-42e7-4d84-a9a0-12b7849c8c8a,Duesterbeck's Brewing Company,Elkhorn,Wisconsin,United States,micro
3587e92a-c342-4eae-8212-6b324f02d903,Dunagan Irish Pub & Brewery,Gig Harbor,Washington,United States,brewpub
b649f4c6-c14a-4ee6-a1cd-85adc75ddc83,Dunbar Brewing,Santa Margarita,California,United States,micro
dd078788-4ff2-4a01-a075-8c9c84076380,Duncan's Abbey,Tarrytown,New York,United States,micro
715cad58-79ad-4a69-bf61-b5cf15fdfe67,Dunedin Brewery & Public House,Dunedin,Florida,United States,brewpub
10e6848c-4cbb-4d37-b56e-7bddea848778,Dunedin Brewery Production Facility,Dunedin,Florida,United States,planning
8eaa6a32-0504-43d6-a18a-4005355bebf6,Dungeness Brewing Company,Port Angeles,Washington,United States,micro
ebb7e49d-a6ed-48e1-a9cb-4a9343e8034b,Dungeon Hollow Brewing,Bloomingdale,Ohio,United States,micro
7d1d7713-0c0a-4ece-814d-7b7920897879,Dunloe Brewing LLC,Davis,California,United States,micro
9b2af98d-4f0a-4c35-87d3-1e574f24ec67,Dunsmuir Brewery Works,Dunsmuir,California,United States,brewpub
450263c6-c95c-426c-aee9-c82f5ec11fbb,Duquesne Brewing of Pittsburgh,Pittsburgh,Pennsylvania,United States,contract
52761616-efb8-4d3f-beff-7661b8fc7087,Durango Brewing Co,Durango,Colorado,United States,brewpub
ae111ea0-b5a2-46f0-9e64-bcc1ecadca27,Durty Bull Brewing Co.,Durham,North Carolina,United States,micro
cbf07548-d3c6-4cb2-92a6-cf16e1375846,Dust Bowl Brewing Co,Turlock,California,United States,micro
33ca4264-c729-4345-b454-8a6d7a04da88,Dutch's BrewHouse,Long Beach,California,United States,brewpub
5d2bad15-ad08-486d-b92a-4c70fc276f7e,Duvig Brewing Co,Branford,Connecticut,United States,closed
c50af63f-c38a-4d1d-a15e-bd676e055505,Dwinell Country Ales,Goldendale,Washington,United States,micro
b691e779-d2ff-46dc-9171-46b99a9043e1,Dyckman Beer Co,Bronx,New York,United States,contract
8870078b-8ebf-4c47-9ae5-1db667dc247d,Dynasty Brewing Company,Ashburn,Virginia,United States,planning
c5e25b7e-f1ba-422f-aa26-44096d022060,Dystopian State Brewing,Tacoma,Washington,United States,micro
2e01294c-1845-456d-a4a9-176f5efc294e,E.J. Phair Brewing Co.,Alamo,California,United States,micro
bdd40512-5b13-4ac9-9d5a-ca6cfa304d2b,E.J. Phair Brewing Co.,Concord,California,United States,micro
570346e2-4896-48f6-b233-89b2a06a2906,E.J. Phair Brewing Co.,Pittsburg,California,United States,micro
dad5cb3d-3e6d-4099-b9d9-1a89b7b1d714,E2W Brewing,Olalla,Washington,United States,micro
60548726-66cb-4e76-ac56-935de154b4b7,E9 Brewing Company,Tacoma,Washington,United States,micro
c88ab21e-2a9a-4d12-a50f-9b0c478d26ea,Eagle Creek Brewing Company,Statesboro,Georgia,United States,micro
c3bd1af8-2ca2-4a14-b733-8c4d788c4752,Eagle Park Brewing Company,Milwaukee,Wisconsin,United States,brewpub
32fba728-f8b1-47e4-8cf4-78ad87bd4640,Eagle Rock Brewery,Los Angeles,California,United States,micro
1996e0fa-b821-4d44-a6ea-d5fda91c7d47,EagleMonk Pub and Brewery,Lansing,Michigan,United States,brewpub
381795a6-ff78-48b4-a49c-b46ed2ed423f,Earlybird Brewing Company,Cleveland,Ohio,United States,contract
5b238658-1684-4f51-bc1c-6059ba35c9b9,Earnest Brew Works,Toledo,Ohio,United States,micro
e50a6745-e422-4e58-9d76-a906b3b37e10,Earth And Fire Brewing Company,Paso Robles,California,United States,closed
18b29afa-682c-4c5e-8ecb-ba0f61cf9f16,Earth Bread + Brewery,Philadelphia,Pennsylvania,United States,brewpub
b9304a09-0ecf-488b-a437-e4654edf1148,Earth Eagle Brewing,Portsmouth,New Hampshire,United States,brewpub
e5b6ac32-d6df-4bd8-929a-46d2b5828a2d,Earth Rider Brewing Co,Superior,Wisconsin,United States,micro
c89278ec-ce5b-41a6-9386-e28fa07599ea,Earthbound Beer,Saint Louis,Missouri,United States,brewpub
21a0d567-e70c-49fa-bb93-a073ed29e93b,Earthen Ales,Traverse City,Michigan,United States,micro
67ef1ce6-35c8-482d-b054-0b5e6b568e5b,East Branch Brewing Company,Downingtown,Pennsylvania,United States,brewpub
04425330-f69b-40db-ae1b-176bb1c91d8c,East Brother Beer Company,Richmond,California,United States,micro
98890002-074d-438f-9d82-ffc4317bc079,East Channel Brewing Company,Munising,Michigan,United States,micro
bb27831d-d4ee-41e0-b11b-7faa561b12ca,East Cliff Brewing Company,Santa Cruz,California,United States,micro
086f03da-c555-48a2-ae48-958ad65779e9,East End Brewing Co,Pittsburgh,Pennsylvania,United States,micro
c5659ccf-a0c9-42a8-9a1e-e5d99b73c9f0,East Fifth Brewing Company,Manasquan,New Jersey,United States,planning
0ec36f0b-bba3-48d9-bd47-716177bcb056,East Forty Brewing,Blue Springs,Missouri,United States,micro
3835d485-c8a1-4cc8-a04f-36e870dcbe44,East Nashville Beer Works,Nashville,Tennessee,United States,brewpub
08ecfcf4-428f-4e1d-8dd5-3436d8e7c9b7,East Rock Brewing Company,New Haven,Connecticut,United States,planning
315b49b3-1996-4fa8-b249-2e917245fd72,East Troy Brewery,East Troy,Wisconsin,United States,micro
ae17030a-3073-42f2-bdc2-ad4f468b3156,East West Brewing Co,Grand Rapids,Michigan,United States,brewpub
cb3463ff-5e24-4676-9db3-3d37793593ac,Eastern Front Brewing Co,Mattituck,New York,United States,micro
9ef70c89-a7e9-4759-a71e-4adca64c543a,Eastern Market Brewing Company,Detroit,Michigan,United States,micro
75378a8b-95fc-4a6a-8c7f-b00e4df75d64,Eastern Shore Brewing,Saint Michaels,Maryland,United States,micro
d5ff39b2-d63d-433b-aa9a-f5259f256d68,Eastlake Craft Brewery,Minneapolis,Minnesota,United States,micro
e3426d39-8838-4ead-aff4-8202f1797894,Eastwood Brewing Company,Syracuse,New York,United States,micro
85c8ea1f-2db6-4ea3-9380-dcd26faa40a2,Eaton Pub & Grille Brewery / Charlotte Brewing Co,Charlotte,Michigan,United States,brewpub
8c2b0eff-6187-42b0-8b4e-f3a17f54f690,Eavesdrop Brewery,Manassas,Virginia,United States,micro
497485a3-1317-450d-894b-0c079b1668b6,EB Coffee and Pub,Caledonia,Michigan,United States,brewpub
4545534c-40d6-41c5-85a5-b333d1bb1ae8,Ebullition Brew Works,Carlsbad,California,United States,brewpub
50af033e-f5bb-4d30-b3d5-60440e28ab50,Ebullition Brew Works,Vista,California,United States,micro
32a9af42-ac83-437c-8739-d2611177bf9e,Echo Brewing Cask and Barrel,Erie,Colorado,United States,brewpub
4b5e0dae-9988-43d3-bdbc-4b0b1121f7ad,Echo Brewing Company,Frederick,Colorado,United States,brewpub
f31f30a7-6d1c-42b0-9428-a6164ded8c06,Echoes Brewing Company,Poulsbo,Washington,United States,micro
a6543b42-2ccd-44fb-b6ae-57fde02754e6,Eckert Malting and Brewing Co,Chico,California,United States,micro
580722ab-9c8c-47bb-a2df-b6cfc3df6875,Eclipse Brewing,Merchantville,New Jersey,United States,micro
08cc0e41-1349-4d06-9fa6-33291a745d60,Eclipse Craft Brewing,Sunbury,Pennsylvania,United States,planning
5e07c2a9-63b7-4c82-8167-13f350b811a6,Ecliptic Brewing,Portland,Oregon,United States,micro
4c106efe-6804-48ef-8420-58a09829c931,Ecusta Brewing Co,Pisgah Forest,North Carolina,United States,micro
356dcb41-83fd-41cd-9a0b-a65a770a2652,Ecusta Brewing Co - Drift Taproom,Pisgah Forest,North Carolina,United States,micro
3dfa223c-f2e6-45e2-a2c3-bf9bcc5c53dd,Eddie McStiffs Brewing Co c/o Eddie Snyder,Moab,Utah,United States,closed
706a591a-5afb-4cc6-b005-b96e0bcd95fc,Eddyline Brewing LLC,Buena Vista,Colorado,United States,micro
84e0a77b-3442-442d-a275-8f8135620905,Edelbrau Brewing Company,Ann Arbor,Michigan,United States,planning
8873de4c-9f12-4fc7-91f0-380d269d0563,Eden Town Brewing Company,Denton,Maryland,United States,micro
6e525c51-c2aa-44b4-adaa-9fb869c1ae23,Edge Brewing Company,Boise,Idaho,United States,brewpub
c0b2740e-e4e0-41ca-9a4e-c72785a07767,Edge Brewing Company - Pub on 10th,Boise,Idaho,United States,brewpub
0898a2bf-6fc4-4156-8d97-08ce6b1ae29a,Edge Of The World Brewery,Colorado City,Arizona,United States,micro
78d2954b-5437-4a8d-ab39-eda4478644e1,Edgewater Brewery,Grand Junction,Colorado,United States,brewpub
32db0465-4efa-4acc-a7b3-aa6678531e24,Edmund's Oast Brewing Co,Charleston,South Carolina,United States,brewpub
1a810992-ac1c-41b5-87ae-6da0f0900733,Edward Teach Brewing,Wilmington,North Carolina,United States,micro
97826164-b0b6-4012-b8d7-a25d2eb3b252,Edwinton Brewing Company,Bismarck,North Dakota,United States,closed
649c8cd8-0c3c-4016-9944-02fda05f24bd,Eel River Brewing Co,Fortuna,California,United States,micro
3988f05a-d439-413e-8247-d274eeb70b44,Eel River Brewing Co - Facility and Warehouse,Scotia,California,United States,micro
3b7796a9-c125-4743-8c60-f4a847264ed3,Egan & Sons,Montclair,New Jersey,United States,contract
3838a411-f540-4b66-93cc-7ff3c9f5e128,Eight & Sand Beer Co,Woodbury,New Jersey,United States,micro
5c23b248-c3c5-4e39-8cd4-b06b6601bc9b,Eight Bridges Brewing,Livermore,California,United States,micro
0c4225cc-f91e-4955-a19c-07d6e43b9849,Eight Rivers Brewery,Hillsboro,West Virginia,United States,planning
46c262c0-2b6f-42d6-84df-1da1a1656095,Einstok Beer Company,Los Angeles,California,United States,contract
776a7a9b-c542-4578-9990-4a5dd26f9204,El Dorado Brewing Co,Diamond Springs,California,United States,micro
7a3aa913-807c-4395-9714-2d65d30ad9ee,El Paso Brewing Company,El Paso,Texas,United States,micro
36389c21-d80a-468a-bd08-a394b0de74e8,El Rancho Brewing,Evergreen,Colorado,United States,brewpub
5ff5bda9-bc0b-4794-a280-8e2a361066a2,El Segundo Brewing Co,El Segundo,California,United States,micro
d4630be0-3ff3-4aeb-8e01-e920425ac6d8,El Toro Brewing Company Brewpub,Morgan Hill,California,United States,brewpub
614ec534-b889-4b25-8381-a57cac69c029,Elation Brewing,Norfolk,Virginia,United States,planning
f4fd3cd9-6837-4ed0-b7f7-5f9635caa68e,Elder Brewing Co.,Joliet,Illinois,United States,micro
44d62e5e-209d-4432-8149-715add60e6d4,Elder Pine Brewing & Blending Company,Gaithersburg,Maryland,United States,micro
377038fb-785b-4d4c-bc17-2c8514340e76,Elder Son Brewing Co.,Houston,Texas,United States,micro
77e1db72-3870-4bd4-ad7d-80ae108c5398,Elderbrew,Bristol,Tennessee,United States,micro
b04d45c8-34d1-4220-9147-f87030b13922,Electric Brewing,Bisbee,Arizona,United States,micro
e6693673-773f-4925-918d-8eab89a62daa,Electric Brewing Co,Murrieta,California,United States,micro
be78f4a5-2c4a-426b-8aa6-3577b0bde2ad,Element Brewing Co,Millers Falls,Massachusetts,United States,micro
59dee189-7a16-4a13-a913-620994d7b548,Elevate Your Passion Brewing,Tempe,Arizona,United States,micro
f8d43fea-de33-43f9-a243-2e3d4f6f6928,Elevation 66 Brewing Co,El Cerrito,California,United States,brewpub
f13fa652-5f4d-43f1-b48d-493a6c417e7d,Elevation Beer Company,Poncha Springs,Colorado,United States,micro
3037658d-3655-4682-a2f2-5b03d3f96090,Elevator Brewery and Draught Haus,Columbus,Ohio,United States,brewpub
1f4af7fe-6b86-4d3c-95f2-c0fec87a67fb,Elevator Brewing Co - Production facility,Columbus,Ohio,United States,micro
9f67414c-21a7-4be0-8f7f-9f3c7d1e82e2,Eleven Lakes Brewing Company,Cornelius,North Carolina,United States,micro
728c3c0c-df0f-4448-a826-1bd4b2e86e85,Eleventh Hour Brewing Co,Pittsburgh,Pennsylvania,United States,micro
9366a4a1-222a-43ec-af7f-e8c1e3454b57,Eli Fish Brewing Company,Batavia,New York,United States,brewpub
357b4282-20a8-4fad-9de0-cdbdc3ed9879,Elk Avenue Brewing Company,Crested Butte,Colorado,United States,brewpub
a89d6a63-9639-405f-b783-c6dd4c5fbab0,Elk Brewing Co,Comstock Park,Michigan,United States,brewpub
ce34c0ef-c2ae-4f78-a4ee-de33c58c1744,Elk Brewing Co,Grand Rapids,Michigan,United States,brewpub
c55c2083-6f77-4a62-8b1e-dd1053d2cdb0,Elk Creek Cafe + Aleworks,Millheim,Pennsylvania,United States,brewpub
7d6e56b6-1b6b-497e-b4fc-6e19dbf099bb,Elk Head Brewing Co,Buckley,Washington,United States,micro
1f6f2780-aea7-4d70-ae11-73f99ff0f760,Elk Horn Brewery,Eugene,Oregon,United States,brewpub
f3c553fd-04bc-4fd9-82f5-72e4647fcc83,Elk Ridge Brewing Company,Deer Lodge,Montana,United States,micro
d45b5005-7682-44a6-b852-a5be43daa838,Elk River Brewing,Elkton,Maryland,United States,nano
33420b64-b564-4d19-b134-364a4721e50f,Elk Street Brewery,Sandusky,Michigan,United States,brewpub
42536ff0-a7a8-4e41-8706-3411f1590482,Elk Valley Brewing,Oklahoma City,Oklahoma,United States,contract
18af371f-35b2-4398-a1b7-aa8cceeb021f,Elkhorn Slough Brewing Company,Watsonville,California,United States,micro
68a034ef-a640-4950-be85-deb482c883ce,Elkins Brewing Company,Grants,New Mexico,United States,micro
1b2d5858-07ec-4980-9d92-e64b2f726d04,Elkmont Exchange Brewery and Eating House,Knoxville,Tennessee,United States,brewpub
92d0b2ac-85a6-4f1a-a11e-4a05e1bf0767,Ellersick Brewing / Big E Ales,Lynnwood,Washington,United States,closed
cffb4a0f-1336-4544-b7f4-eb19b7087045,Ellicott Mills Brewing Co,Ellicott City,Maryland,United States,brewpub
3263ac26-78d6-47f7-970c-416ecea45ccc,Ellicottville Brewing Co,Ellicottville,New York,United States,micro
76772c7e-f116-416d-8646-0f824d12dec3,Elliott Bay Brewery and Pub - West Seattle,Seattle,Washington,United States,brewpub
9f309558-6675-475c-bfac-bef4aee4858d,Elliott Bay Brewhouse & Pub - Burien,Burien,Washington,United States,brewpub
7d48f746-567e-43ab-8df2-a6a87db503dd,Elliott Bay Public House & Brewery - Lake City,Seattle,Washington,United States,brewpub
c136997e-054a-4163-a60f-00aaaa91633a,Ellipsis Brewing,Orlando,Florida,United States,micro
d7a5c7a9-e7b8-4b71-8b2f-fd9cbd0d0d06,Ellis Island Casino and Brewery,Las Vegas,Nevada,United States,brewpub
818be285-2a92-49d5-8164-6ab9c058d1ec,Ellison Brewery & Spirits,East Lansing,Michigan,United States,micro
c6211a84-875e-491b-8ba3-051fd0f6e0ea,Elm City Brewing Company,Keene,New Hampshire,United States,brewpub
f9db90cc-435a-4b8e-b390-4800da326bb0,Elmhurst Brewing Company,Elmhurst,Illinois,United States,brewpub
d94af8d2-575b-4a3d-859f-725985d59a36,Elst Brewing Company,Knoxville,Tennessee,United States,planning
78ab1ee9-b1b7-437a-8175-4cd608de8451,Eluvium Brewing Co.,Weaverville,North Carolina,United States,micro
06ba0b55-f5b4-490c-a10f-82ce08d8acca,Elysian Brewing Co,Seattle,Washington,United States,large
261afb12-b46b-473e-9782-ec6447440e29,Elysian Brewing Co,Seattle,Washington,United States,large
17bddc6f-706d-439a-80b7-602e814b529e,Elysian Brewing Co - Elysian Fields,Seattle,Washington,United States,large
2e09ce9b-c3ef-4bfd-a0ef-f64e283d7369,Elysian Brewing Co -Tangletown,Seattle,Washington,United States,closed
f369e864-9712-40dc-8030-ffc76435069b,Emmett's Brewing Co - Downers Grove,Downers Grove,Illinois,United States,brewpub
4987fe4b-7bd7-4d18-857b-3e3c0cb3dafd,Emmett's Brewing Co - Palatine,Palatine,Illinois,United States,brewpub
e1422bf2-0baf-41f8-a91a-50ae379acc8f,Emmett's Brewing Co - West Dundee,West Dundee,Illinois,United States,brewpub
8c207722-6895-4bbb-bb8a-eb0989c476ef,Emmett's Brewing Co - Wheaton,Wheaton,Illinois,United States,brewpub
3ebef1a3-b680-4911-a442-07f042521c8c,Empire Brewing Co,Syracuse,New York,United States,brewpub
e4e51dc8-6d71-4ccd-85e4-4cad72d1b5df,Empire City Beer Company,New York,New York,United States,planning
79908f3b-0e14-4e3b-81e7-8e0de0954688,Empire Farm Brewery,Cazenovia,New York,United States,micro
e40c10b9-391e-457d-b734-5c79bf4a5480,Empirical Brewery,Chicago,Illinois,United States,micro
c589ab3d-f739-4226-89f7-b84266f8b039,Emprize Brew Mill,Menasha,Wisconsin,United States,brewpub
